#presence = 1, absence = 0, missing = NA, multi = 1
TE	family	ZI103	ZI104	ZI10	ZI114N	ZI117	ZI118N	ZI126	ZI129	ZI134N	ZI136	ZI138	ZI152	ZI157	ZI161	ZI164	ZI165	ZI167	ZI170	ZI172	ZI173	ZI176	ZI177	ZI178	ZI179	ZI181	ZI182	ZI184	ZI185	ZI188	ZI190	ZI191	ZI193	ZI194	ZI196	ZI197N	ZI198	ZI199	ZI202	ZI206	ZI207	ZI210	ZI211	ZI212	ZI213	ZI214	ZI216N	ZI218	ZI219	ZI220	ZI221	ZI226	ZI227	ZI228	ZI231	ZI232	ZI233	ZI235	ZI237	ZI239	ZI241	ZI250	ZI251N	ZI252	ZI253	ZI254N	ZI255	ZI263	ZI264	ZI265	ZI267	ZI269	ZI26	ZI273N	ZI276	ZI279	ZI27	ZI281	ZI284	ZI286	ZI28	ZI291	ZI292	ZI295	ZI296	ZI303	ZI311N	ZI314	ZI316	ZI317	ZI319	ZI31N	ZI320	ZI321	ZI324	ZI329	ZI332	ZI333	ZI335	ZI336	ZI339	ZI33	ZI341	ZI342	ZI344	ZI348	ZI352	ZI353	ZI357N	ZI358	ZI359	ZI364	ZI365	ZI368	ZI370	ZI373	ZI374	ZI377	ZI378	ZI379	ZI380	ZI381	ZI384	ZI386	ZI388	ZI392	ZI394N	ZI395	ZI396	ZI397N	ZI398	ZI400	ZI402	ZI405	ZI413	ZI418N	ZI420	ZI421	ZI429	ZI431	ZI433	ZI437	ZI443	ZI444	ZI445	ZI446	ZI447	ZI448	ZI455N	ZI456	ZI457	ZI458	ZI460	ZI466	ZI467	ZI471	ZI472	ZI476	ZI477	ZI486	ZI488	ZI490	ZI491	ZI504	ZI505	ZI508	ZI50N	ZI514N	ZI517	ZI523	ZI524	ZI527	ZI530	ZI59	ZI61	ZI68	ZI76	ZI81	ZI85	ZI86	ZI90	ZI99
2R.16741880.16742086	multi	0	0	0	NA	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	NA	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	NA	NA	1	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	NA	0	NA	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	NA	0	NA	NA	0	0	0	0	0	0	0	0	0
2R.16741947.16742141	multi	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	NA	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	NA	NA	1	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	NA	0	NA	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	NA	0	NA	NA	0	0	0	0	0	0	0	0	0
2R.16743541.16743799	multi	0	0	0	1	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	NA	0	0	0	NA	0	0	NA	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	NA	NA	0	NA	NA	0	0	0	0	NA	0	0	0	NA	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	NA	0	0	0	0	NA	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	1	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	NA	0	NA	NA	NA	0	NA	0	0	0	0	0	0
2R.16743701.16743782	I	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	NA	0	0	0	NA	0	0	NA	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	NA	NA	0	NA	NA	0	0	0	0	NA	0	0	0	NA	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	NA	0	0	0	0	NA	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	1	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	NA	0	NA	NA	NA	0	NA	0	0	0	0	0	0
2R.16758503.16759097	412	0	0	0	NA	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	NA	0	0	0	0	0	0	0	0	NA	NA	0	0	0	0	0	0	0	0	0	0	NA	NA	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	NA	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	NA	0	0	NA	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	NA	1	NA	NA	0	0	0	0	0	0	0	0	0
2R.16767653.16767826	multi	0	0	NA	0	0	0	0	0	0	NA	0	NA	NA	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	NA	0	0	0	1	0	0	NA	0	0	NA	0	0	0	0	0	0	0	0	0	0	NA	NA	0	NA	0	NA	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	NA	0	0	0	0	NA	0	0	0	0	0	0	0	NA	0	0	0	NA	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	NA	0	NA	0	NA	NA	0	0	0	NA	0	0	0	NA	0	0	0	0	0	0	0	NA	0	NA	NA	0	0	0	0	0	0	0	1	0
2R.16768172.16768379	ROO	0	0	0	0	0	0	0	0	0	NA	1	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	NA	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	NA	NA	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	NA	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	NA	NA	0	0	0	0	0	0	0	0	0
2R.16768805.16768983	ROO	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	NA	0	0	NA	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	NA	NA	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	NA	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	NA	NA	0	0	0	0	0	0	0	0	0
2R.16770531.16770690	HOBO	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	NA	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	NA	NA	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	NA	0	NA	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	NA	NA	0	0	0	0	0	0	0	0	0
2R.16770613.16770815	multi	0	0	0	NA	0	0	0	0	0	NA	0	0	0	1	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	NA	0	0	0	0	0	0	0	0	0	NA	0	1	0	0	0	0	0	0	0	0	NA	NA	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	NA	0	NA	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	NA	NA	0	0	0	0	0	0	0	0	0
2R.16770906.16771301	POGO	0	0	0	NA	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	1	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	NA	0	0	NA	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	NA	NA	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	NA	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	NA	0	NA	NA	0	0	0	0	0	0	0	0	0
2R.16771505.16771839	multi	0	0	0	NA	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	NA	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	NA	NA	0	NA	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	0	NA	0	0	0	0	NA	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	NA	1	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	NA	NA	0	0	0	0	0	0	0	0	0
2R.16771512.16771698	multi	0	0	0	NA	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	NA	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	NA	NA	0	NA	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	NA	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	NA	NA	0	0	0	0	0	0	0	0	0
2R.16773868.16774076	S	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	NA	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	1	0	0	0	0	NA	NA	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	NA	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	NA	NA	0	0	0	0	0	0	0	0	0
2R.16785277.16785478	412	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	NA	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	NA	0	0	0	0	NA	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	NA	NA	0	NA	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	NA	0	0	0	0	0	0	NA	0	0	0	NA	0	NA	0	0	NA	0	NA	0	0	0	0	NA	0	0	0	0	0	0	NA	0	0	0	NA	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	NA	NA	0	0	0	0	NA	0	0	0	0
2R.16787175.16787529	ROO	NA	0	NA	0	1	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	NA	NA	0	0	0	NA	0	0	0	NA	0	NA	0	0	0	0	0	0	0	0	0	0	NA	NA	0	NA	0	0	0	0	NA	0	0	0	0	0	0	NA	0	0	0	0	0	NA	0	0	0	NA	0	0	0	0	0	0	0	1	0	0	0	NA	NA	NA	NA	0	0	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	NA	0	NA	NA	0	0	0	0	0	0	0	0	0
2R.16787189.16787498	multi	0	0	NA	0	1	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	NA	NA	0	0	0	NA	0	0	0	NA	0	NA	0	0	0	0	0	0	0	0	0	0	NA	NA	0	NA	0	0	0	0	NA	0	0	0	0	0	0	NA	0	0	0	0	0	NA	0	0	0	NA	0	0	0	0	0	0	0	1	0	0	0	NA	NA	NA	NA	0	0	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	NA	0	NA	NA	0	0	0	0	0	0	0	0	0
2R.16787405.16787656	297	NA	0	0	0	1	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	NA	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	NA	NA	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	NA	NA	NA	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	NA	NA	0	0	0	0	0	0	0	0	0
2R.16795342.16795534	POGO	0	0	0	NA	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	NA	0	0	1	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	NA	NA	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	NA	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	NA	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	NA	NA	0	0	0	0	0	0	0	0	0
2R.16796893.16797038	multi	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	NA	0	0	NA	0	1	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	NA	NA	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	NA	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	NA	NA	0	0	0	0	0	0	0	0	0
2R.16801052.16801551	MDG1	0	NA	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	NA	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	NA	NA	0	NA	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	NA	0	NA	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	0	NA	NA	0	0	0	0	0	0	0	0	0
2R.16803163.16803388	OPUS	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	NA	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	NA	NA	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	NA	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	NA	0	NA	NA	0	0	0	0	0	0	0	0	0
2R.16804506.16804656	multi	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	0	0	NA	0	0	1	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	NA	NA	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	NA	0	NA	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	NA	0	0	0	1	0	0	NA	0	NA	NA	0	0	0	0	0	0	0	0	0
2R.16804568.16804645	multi	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	0	0	NA	0	0	1	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	NA	NA	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	NA	0	NA	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	NA	0	0	0	1	0	0	NA	0	NA	NA	0	0	0	0	0	0	0	0	0
2R.16805445.16805687	I	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	NA	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	NA	NA	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	NA	0	0	0	0	NA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	NA	NA	0	0	0	0	0	0	0	0	0
2R.16806900.16807071	HOBO	0	0	0	NA	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	0	0	NA	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	NA	NA	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	NA	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	NA	NA	0	0	0	0	0	0	0	0	0
2R.16807062.16807289	412	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	NA	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	NA	NA	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	NA	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	NA	NA	0	0	NA	0	0	0	0	0	0
2R.16821431.16821620	multi	NA	0	NA	NA	0	NA	NA	1	0	NA	NA	NA	1	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0
2R.16825109.16825320	FB	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	NA	0	0	0	NA	NA	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	1	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	NA	NA	0	0	0	0	0	0	0	0	0
2R.16828632.16828836	P	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	1	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	NA	NA	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	NA	NA	0	0	0	0	0	0	0	0	0
2R.16828839.16829117	multi	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	NA	NA	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	NA	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	NA	NA	0	0	0	0	0	0	0	0	0
2R.16830473.16830629	P	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	NA	NA	0	NA	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	0	NA	NA	0	0	0	0	0	0	0	0	0
